,Author Name,Company Name,Crypto,Favorite Count,Message ID,Processed Text,Published At,Retweet Count,Text
4,CryptoMonitor🔔 [Realtime alerts & MultiConverter],CHSB,,0,1169667772281962499,$CHSB 🚀 23 +24.21%  🕐 in the last 24 hours 💵 BTC 0.00000118 / USD 0.0124 🔔 🔴       Telegram Bot ⬇,2019-09-05 17:45:02,0,$CHSB 🚀 23 +24.21%  🕐 in the last 24 hours 💵 BTC 0.00000118 / USD 0.0124 🔔 🔴 #Crypto #ToTheMoon #CHSB Telegram Bot ⬇ https://t.co/kFkLc8wL9e
5,CryptoMonitor🔔 [Realtime alerts & MultiConverter],CHSB,,0,1169658710505000960,$CHSB 🚀 12 +12.63%  🕐 in the last 24 hours 💵 BTC 0.00000107 / USD 0.0112 🔔   Telegram Bot ⬇,2019-09-05 17:09:02,0,$CHSB 🚀 12 +12.63%  🕐 in the last 24 hours 💵 BTC 0.00000107 / USD 0.0112 🔔 #CHSB Telegram Bot ⬇ https://t.co/kFkLc8wL9e
6,AlertDrop,CHSB,,0,1169658169968271360,SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟 💰up to $1654 in $BTC + $75 in    🔹️$51M sold in   🔹️📌Click link 📌Download app  ❗📌Use…,2019-09-05 17:06:53,0,"SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟
💰up to $1654 in $BTC + $75 in #CHSB

🔹️$51M sold in #ICO
🔹️📌Click link 📌Download app

❗📌Use… https://t.co/DfidjbrNCj"
8,VentureDrop,CHSB,,0,1169639475879849984,   SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟 💰up to $1654 in $BTC + $75 in    🔹️$51M sold in   🔹️📌Click link 📌Download app  ❗📌Use this c…,2019-09-05 15:52:36,1,"RT @VentureDrop: SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟
💰up to $1654 in $BTC + $75 in #CHSB

🔹️$51M sold in #ICO
🔹️📌Click link 📌Download app

❗📌Use this c…"
9,AlertDrop,CHSB,,0,1169639374000144385,   SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟 💰up to $1654 in $BTC + $75 in    🔹️$51M sold in   🔹️📌Click link 📌Download app  ❗📌Use this co…,2019-09-05 15:52:12,1,"RT @alertdropp: SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟
💰up to $1654 in $BTC + $75 in #CHSB

🔹️$51M sold in #ICO
🔹️📌Click link 📌Download app

❗📌Use this co…"
0,Ayudas_clubes,MCO,,0,1169897791675494400,"   📢Desde   estamos buscando un MCO jugon y puro con experiencia, juego asiciativo. En 352 Interesados MD o co…",2019-09-06 08:59:03,3,"RT @MalagaLegends: 📢Desde @MalagaLegends estamos buscando un MCO jugon y puro con experiencia, juego asiciativo. En 352
Interesados MD o co…"
1,株式会社ミヨシ a.k.a. MCO【公式】,MCO,,0,1169897776219484161,  オールカラーでめちゃくちゃ読み応えありました‼️惜しむらくはすぐにお店にいけないことｗ← これは名古屋の魅力が詰まりすぎですね…！,2019-09-06 08:59:00,0,"@hapinavi オールカラーでめちゃくちゃ読み応えありました‼️惜しむらくはすぐにお店にいけないことｗ←
これは名古屋の魅力が詰まりすぎですね…！"
2,🐾ささみあげ❦ Happy end,MCO,,0,1169897596598382595,  …？,2019-09-06 08:58:17,0,@shirokuma_MCO …？
3,株式会社ミヨシ a.k.a. MCO【公式】,MCO,,0,1169897517032456193,    いつか…いつか必ずや…！（涙でモニターがにじむ…😭😭😭）,2019-09-06 08:57:58,0,@cmbar_inc @hapinavi いつか…いつか必ずや…！（涙でモニターがにじむ…😭😭😭）
4,🍼みごみご🐣浪速のしかめっ面🐾,MCO,,0,1169897456433164292,  すいみんなかま,2019-09-06 08:57:43,0,@shirokuma_MCO すいみんなかま
5,殺戮型紅茶花伝❦ 🐾⚠️暴走中⚠️,MCO,,0,1169897310702067714,  (&gt;_&lt;o{[ＮＯ…]}o,2019-09-06 08:57:09,0,@MyoCat_Fuku (&gt;_&lt;o{[ＮＯ…]}o
6,抹茶俺,MCO,,0,1169897293694164994,何言ってんだこいつ…,2019-09-06 08:57:05,0,何言ってんだこいつ…
7,殺戮型紅茶花伝❦ 🐾⚠️暴走中⚠️,MCO,,1,1169897207815753730,  むりねる,2019-09-06 08:56:44,0,@migomigonyanko むりねる
8,おいちい…///,MCO,,1,1169897184503844864,  よんだ？,2019-09-06 08:56:39,0,@shirokuma_MCO よんだ？
9,抹茶俺,MCO,,0,1169897168078925824,でも全部の列にグリム兄弟がいるって考えたら悪くない…ってなった,2019-09-06 08:56:35,0,でも全部の列にグリム兄弟がいるって考えたら悪くない…ってなった
10,殺戮型紅茶花伝❦ 🐾⚠️暴走中⚠️,MCO,,1,1169897162676658176,  こぎくりゅ〜,2019-09-06 08:56:33,0,@Sasamiagechan49 こぎくりゅ〜
11,🐣ぴよまる。,MCO,,2,1169897145501016064,  ほらね,2019-09-06 08:56:29,0,@Miracl_MiLapule ほらね
12,🍼みごみご🐣浪速のしかめっ面🐾,MCO,,1,1169897108821794816,  寝ようず！,2019-09-06 08:56:21,0,@shirokuma_MCO 寝ようず！
13,🐣ぴよまる。,MCO,,0,1169897047593377794,   今クラン作るためにサブ垢育成してるんで 会ったら本物だと思ってください！,2019-09-06 08:56:06,4,"RT @mochi19770128: 今クラン作るためにサブ垢育成してるんで
会ったら本物だと思ってください！ https://t.co/xDQv69WfNw"
14,ビサージ,MCO,,0,1169896957617131521,秋に向けて短く。 by VISAGE  STAFF BLOG                     ＃ヘアカラー  ,2019-09-06 08:55:44,0,"秋に向けて短く。
by VISAGE  STAFF BLOG
#名古屋 #ヘアサロン #VISAGE #ビサージ #TONI&amp;GUY #ヘアスタイル #ヘッドスパ #ケラスターゼ #ヘアモデル #モテ髪 ＃ヘアカラー #AVEDA… https://t.co/qvy7WoMB2T"
0,Edo Pradana Prasitha,EDO,,0,1169897997397659648,    • • • • • • Sobat Shopee! Pasti kamu mau dong lihat penampilan SUPER CETAR MEMBAHANA dari…,2019-09-06 08:59:52,0,"#Repost @ShopeeID
• • • • • •
Sobat Shopee! Pasti kamu mau dong lihat penampilan SUPER CETAR MEMBAHANA dari… https://t.co/GSJpJBgiGy"
1,Suleiman Eso,EDO,,0,1169897820146393088,   Na fear make Edo winch only de fly for night. Amadioha on patrol.,2019-09-06 08:59:10,27,RT @matthewamad: Na fear make Edo winch only de fly for night. Amadioha on patrol. https://t.co/SejAtkaNvq
2,M Wildan Fathoni,EDO,,0,1169897798986153985,     ,2019-09-06 08:59:05,0,@Edo_an9 @kampoeng_milan @MafiaWasit https://t.co/xP3oJIDuSJ
3,Nao(なお先生),EDO,,1,1169897756283957249,I went to Edo Tokyo Museum😉,2019-09-06 08:58:55,0,I went to Edo Tokyo Museum😉 https://t.co/K3QOs4chBV
4,Nor,EDO,,1,1169897749887647744,"📮TELEGRAM KANALA 📮  Astero antiespezismoaren inguruko ekitaldi, textu edo irakurgairen bat zabaltzen dugu gure kana…",2019-09-06 08:58:53,0,"📮TELEGRAM KANALA 📮

Astero antiespezismoaren inguruko ekitaldi, textu edo irakurgairen bat zabaltzen dugu gure kana… https://t.co/ZH1grj2kGQ"
5,宮崎の蜂サポ🐝@底辺絵師@えどれなー🌊🎯💜,EDO,,0,1169897734926503936,  やっぱり江戸レナといえば  むらさき  ですよね(///∇///)💜🐝,2019-09-06 08:58:50,0,"@edo_lena やっぱり江戸レナといえば

むらさき

ですよね(///∇///)💜🐝"
6,Local Man,EDO,,0,1169897636079403008,   States' Unemployed Count (Q3 2018)  Rivers: 1.7m A/Ibom: 1.4m Kano: 1.3m Lagos: 1.1m Kaduna: 940.5K Imo: 880.4K Delta: 791.…,2019-09-06 08:58:26,18,"RT @StatiSense: States' Unemployed Count (Q3 2018)

Rivers: 1.7m
A/Ibom: 1.4m
Kano: 1.3m
Lagos: 1.1m
Kaduna: 940.5K
Imo: 880.4K
Delta: 791.…"
7,氷結こんぶ,EDO,,0,1169897578239905792,  「南蛮か！」のネタが放送コードにかかった 【大喜利】江戸時代からタイムスリップしたお侍漫才師がコンテストで落選した理由  ,2019-09-06 08:58:12,0,"@t_ogiri2 「南蛮か！」のネタが放送コードにかかった
【大喜利】江戸時代からタイムスリップしたお侍漫才師がコンテストで落選した理由 #og_edo"
8,KoroGMoraza,EDO,,0,1169897453534896132,"   Hondarribian,   desfile entsaioan, konpainiak   saria emateko ekitaldia hastear.  Gezurra badirudi e…",2019-09-06 08:57:43,19,"RT @BakartxoR: Hondarribian, @Jaizkibel6-aren desfile entsaioan, konpainiak #skolae-ri saria emateko ekitaldia hastear.

Gezurra badirudi e…"
9,hayo,EDO,,0,1169897434228477953,   Indonesia 101 by Edo Syahputra on Instagram (1/2),2019-09-06 08:57:38,4,RT @aliyaimadudeen: Indonesia 101 by Edo Syahputra on Instagram (1/2) https://t.co/6AH1HL1EF1
10,METROWATCH,EDO,,0,1169897412418125824,Official: Teachers in Edo Are Highly Motivated with Obaseki-led,2019-09-06 08:57:33,0,Official: Teachers in Edo Are Highly Motivated with Obaseki-led https://t.co/fDAVBj4tRj
11,EdoBeta,EDO,,2,1169897397301854209,Governor Obaseki: Always walking his talk  (1) Obaseki inaugurates power generation committee:  A six-man Joint Dev…,2019-09-06 08:57:29,0,"Governor Obaseki: Always walking his talk

(1) Obaseki inaugurates power generation committee:

A six-man Joint Dev… https://t.co/5PLtmPVIdw"
12,JOKER 🃏,EDO,,0,1169897381225086977,  Parledhu edo la opinchu mama,2019-09-06 08:57:25,0,@Manyu_tarak Parledhu edo la opinchu mama
13,きあら🇵🇹💜,EDO,,0,1169897339328184321,急遽今日ラトゥラトゥのハイタッチ会に参加できることになったのですが どなたか当日券1枚代行していただけないでしょうか😭,2019-09-06 08:57:15,0,急遽今日ラトゥラトゥのハイタッチ会に参加できることになったのですが どなたか当日券1枚代行していただけないでしょうか😭
14,QEDNG,EDO,,0,1169897289734705157,Ini Edo analyses her personality -,2019-09-06 08:57:04,0,Ini Edo analyses her personality - https://t.co/Uc6lihnbPf
0,Energiwik,CRPT,,0,1169886961508610049,    Si si justement fais attention à toi 😈,2019-09-06 08:16:01,0,@Louna_Crpt @JulieClerissy Si si justement fais attention à toi 😈
1,dinedine,CRPT,,1,1169884366257811462,😞❤️,2019-09-06 08:05:42,0,😞❤️
2,W.HASSAN TARIQ,CRPT,,0,1169882333454852096,  AS A WHOLE NATION WE R CRPT AND SUPPO TO CRPT....,2019-09-06 07:57:38,0,@haroon_natamam AS A WHOLE NATION WE R CRPT AND SUPPORT TO CRPT....
3,name cannot be blank,CRPT,,0,1169877931625086977,      How do you buy bitcoin on cash app? Just installed one but.only.thing it allows to request and transfer  ££,2019-09-06 07:40:08,0,@OleBitcephus @coinbase @CashApp How do you buy bitcoin on cash app? Just installed one but.only.thing it allows to request and transfer  ££
4,ソラソラさん/絵描き勉強,CRPT,,0,1169875888747343875,   原曲迷子な撥条少女時計作りました〜    音楽,2019-09-06 07:32:01,9,"RT @hyutatatantan: 原曲迷子な撥条少女時計作りました〜
#コンパス
#コンパス音楽 https://t.co/7HCnUodWbx"
5,FreeCoin Basecamp,CRPT,,0,1169874862749319170,"🎁86+29 CRPT(Crypterium=26$)   💎Join here🚀 1. Join Telegram(텔방참여) 2. Enter email, ERC…",2019-09-06 07:27:57,0,"🎁86+29 CRPT(Crypterium=26$) #Airdrop🎁
💎Join here🚀https://t.co/lRUAFAqLDK
1. Join Telegram(텔방참여)
2. Enter email, ERC… https://t.co/edkfxvFQZa"
6,LowCapWhaleBot,CRPT,,0,1169873726126444545,$Crypto   1H returns  Top performers $CRPT +6.7% $GRN +5.5% $ONE +5.4%  Worst performers $LINA -16.2% $FXC -…,2019-09-06 07:23:26,0,"$Crypto #lowcaps 1H returns

Top performers
$CRPT +6.7%
$GRN +5.5%
$ONE +5.4%

Worst performers
$LINA -16.2%
$FXC -… https://t.co/TaimvFMYQK"
7,すずせん,CRPT,,0,1169869849058611205,  草,2019-09-06 07:08:01,0,@sorasora3_crpt 草
8,Coin Trading Analytics,CRPT,,0,1169867886887702529,"Top 100 avg 1h return: 0.1±1.0%; 55 up, 45 down $BTC 0.0%  $ETH 0.1% Best: 4.1% $BCN   3.7% $LAMB…",2019-09-06 07:00:13,0,"Top 100 avg 1h return: 0.1±1.0%; 55 up, 45 down
$BTC 0.0%  $ETH 0.1%
Best:
4.1% $BCN @Bytecoin_BCN
3.7% $LAMB… https://t.co/Q8EHrmGmzq"
9,ソラソラさん/絵描き勉強,CRPT,,0,1169858542162939905,   ｢ノホタンって呼ぶな！｣,2019-09-06 06:23:06,171,RT @to_a_301: ｢ノホタンって呼ぶな！｣ https://t.co/20yu045ca3
10,Olivier Clairouin,CRPT,,0,1169855640270819328,"   Notre   représentera l'équipe vidéo du   au super festival de créateurs   Pour fêter ça, on…",2019-09-06 06:11:34,2,"RT @ChGroult: Notre @arthur_crpt représentera l'équipe vidéo du @lemondefr au super festival de créateurs @FramesAvignon. Pour fêter ça, on…"
11,Hina＠クリプト,CRPT,,7,1169855212028190720,すごいなんとなくの単発１回できてしまった........,2019-09-06 06:09:52,0,すごいなんとなくの単発１回できてしまった........ https://t.co/zc8bSFG8bg
12,Shahwar Hussain,CRPT,,1,1169851926088843264,  Joined team CRPT!,2019-09-06 05:56:48,0,"#NewProfilePic
Joined team CRPT!"
13,MaxenceCRPT ⭐⭐,CRPT,,0,1169846908057051136,"   Szczęsny : « Quand j'étais à Rome, mon remplaçant était Alisson, qui est aujourd'hui le meilleur gardien du monde. Maintenan…",2019-09-06 05:36:52,1287,"RT @ActuFoot_: Szczęsny : « Quand j'étais à Rome, mon remplaçant était Alisson, qui est aujourd'hui le meilleur gardien du monde. Maintenan…"
14,@nebukenazzer2,CRPT,,0,1169846236267958274,   Have you heard of a   Airdrop? Sorry to break it to you but it's a FRAUD. We're not conducting any airdrops. Doubts? Co…,2019-09-06 05:34:12,13,RT @crypterium: Have you heard of a #CRPT Airdrop? Sorry to break it to you but it's a FRAUD. We're not conducting any airdrops. Doubts? Co…
0,Lester Brown,NEXO,,0,1169897473986285568,"Perdido em pensamentos, pensamentos confusos e sem nexo. Pensamentos estranhos e desnecessários. Pensamentos que…",2019-09-06 08:57:48,0,"Perdido em pensamentos, pensamentos confusos e sem nexo. 
Pensamentos estranhos e desnecessários. 
Pensamentos que… https://t.co/atYkt1756K"
1,Consuelo Castellanos,NEXO,,0,1169896907851722752,"   El Ecuador merece una explicación transparente sobre Nexo Global, porqué sus representantes legales y accionistas no están i…",2019-09-06 08:55:33,42,"RT @alevancor: El Ecuador merece una explicación transparente sobre Nexo Global, porqué sus representantes legales y accionistas no están i…"
2,Jon Iriondo,NEXO,,0,1169896812641013760,"   Jon Iriondo, nexo entre dos épocas de oro en la Antiguako Ama: Único remero de la tripulación actual que estuvo la anterior v…",2019-09-06 08:55:10,0,"RT @deia_eus: Jon Iriondo, nexo entre dos épocas de oro en la Antiguako Ama: Único remero de la tripulación actual que estuvo la anterior v…"
3,Eri,NEXO,,1,1169896035235139587,"Cuando se puede ganar cualquier partida, la partida no está perdida hasta que se rompa el puto nexo, pero nada, mej…",2019-09-06 08:52:05,0,"Cuando se puede ganar cualquier partida, la partida no está perdida hasta que se rompa el puto nexo, pero nada, mej… https://t.co/JYVzOAnSt2"
4,Talento perdido,NEXO,,0,1169895975676039169,Minha mãe entra no meu quarto e briga cmg pq liguei o ventilador...  QUAL O NEXO!!!!!!!!!,2019-09-06 08:51:50,0,"Minha mãe entra no meu quarto e briga cmg pq liguei o ventilador...

QUAL O NEXO!!!!!!!!!"
5,"""Por los rincones de Sevilla""",NEXO,,0,1169895944831131651,"En la Alcaicería, las ciudades de Al-Ándalus, comerciaban al por mayor con seda. Alcaicería de la Loza, calle de co…",2019-09-06 08:51:43,0,"En la Alcaicería, las ciudades de Al-Ándalus, comerciaban al por mayor con seda.
Alcaicería de la Loza, calle de co… https://t.co/9aeOOMjq9w"
6,MegaNerd,NEXO,,0,1169895570380476416,  e   continuano a portare gli   nei cinema italiani: il prossimo è  ,2019-09-06 08:50:14,0,"@dynitstaff e @Nexo_Digital continuano a portare gli #anime nei cinema italiani: il prossimo è #WeatheringWithYou,… https://t.co/YkIg0z9tAe"
7,Nubart Audioguías,NEXO,,0,1169895101738307584,En Nubart nos estrenamos en las audiorrutas con este proyecto tan chulo de  Nexo Turismo y Cultura: la   d…,2019-09-06 08:48:22,0,En Nubart nos estrenamos en las audiorrutas con este proyecto tan chulo de  Nexo Turismo y Cultura: la #audioguía d… https://t.co/OC6X00eFJA
8,м¡ห! ☺️💜,NEXO,,0,1169892464913608705,    TOMARA 😭 vou soltar umas piadas sem nexo e ver no que dá,2019-09-06 08:37:53,0,@_HyouNeko @BTS_twt TOMARA 😭 vou soltar umas piadas sem nexo e ver no que dá
9,Barba Roja,NEXO,,0,1169892244003778560,   Ya tenemos los partidos de la primera jornada de la 8ªT de HOTSEA en el Nexo de   .  Las Lechuzas-Cavaliers e…,2019-09-06 08:37:01,11,"RT @LigaHotsea: Ya tenemos los partidos de la primera jornada de la 8ªT 
de HOTSEA en el Nexo de @BlizzHeroesES .

Las Lechuzas-Cavaliers e…"
10,hala,NEXO,,1,1169891634013601792,  nexo ext door,2019-09-06 08:34:35,0,@seyeehun nexo ext door
11,Rob Wijnhoven,NEXO,,0,1169891022987350021,   $NEXO by   has been re-listed on          news,2019-09-06 08:32:10,8,RT @idexio: $NEXO by @NexoFinance has been re-listed on #IDEX https://t.co/jYxykhUU2o #Ethereum #crypto #cryptonews
12,CANAMI,NEXO,,0,1169890848458174464,  今回もななにー面白かったよ^_^。ファンミもついに名古屋飛ばし泣。岐阜に格安の一級音響技能士がいるのでお役に立てれば使って下さい^_^。どこでも付いていきますょ。NEXOもあります。とはいえファンミ嬉しい楽しみ大好き！ありがとう^_^。,2019-09-06 08:31:28,0,@ktrsngofficial 今回もななにー面白かったよ^_^。ファンミもついに名古屋飛ばし泣。岐阜に格安の一級音響技能士がいるのでお役に立てれば使って下さい^_^。どこでも付いていきますょ。NEXOもあります。とはいえファンミ嬉しい楽しみ大好き！ありがとう^_^。
13,Rob Wijnhoven,NEXO,,0,1169890804342521856,   $NEXO by   has been re-listed on  ,2019-09-06 08:31:17,1,RT @rasto1973: $NEXO by @NexoFinance has been re-listed on #IDEX https://t.co/Auh3s7EDau https://t.co/MC0tVmkdQz
14,Stefhany,NEXO,,0,1169890525643542528,"   Linchamento virtual sem nexo, sem responsabilidade. Pelo menos esse ainda ""pediu desculpas"".",2019-09-06 08:30:11,1,"RT @HenStockler: Linchamento virtual sem nexo, sem responsabilidade. Pelo menos esse ainda ""pediu desculpas"". https://t.co/bF53aDDzBs"
0,ぬしえ,SXP,,0,1169887761102360576,  ゲレンデが溶けるほど恋したい,2019-09-06 08:19:12,0,@yy109810 ゲレンデが溶けるほど恋したい
1,Axmed Cabdi 🇸🇴,SXP,,0,1169884160007081984,  Waa aragtidiisa sxp lkn always runta waa muhiim ee yaysan nadhibin ee aan wajahno 😁😁😁,2019-09-06 08:04:53,0,@Hubaal_ Waa aragtidiisa sxp lkn always runta waa muhiim ee yaysan nadhibin ee aan wajahno 😁😁😁
2,R,SXP,,0,1169883825104572416,でっかいクラブハウスサンド作るんだろうなぁロック君,2019-09-06 08:03:33,0,でっかいクラブハウスサンド作るんだろうなぁロック君
3,Axmed Cabdi 🇸🇴,SXP,,1,1169883803118030848,"  That is how FIFA said, tartanka ay dheelayaana cidda qabanqaabisay waaye waxaan u arkaa taas inay iyaga dh…",2019-09-06 08:03:28,0,"@Hubaal_ That is how FIFA said, tartanka ay dheelayaana cidda qabanqaabisay waaye waxaan u arkaa taas inay iyaga dh… https://t.co/Dcjr0PvWuP"
4,R,SXP,,0,1169883714353950720,   テリー参戦に文句言いまくってる奴はテリーに親でも殺されたのかよって書き込み見たけどテリーに親父を殺された子は多分今頃お祝いのごちそう作ってると思う,2019-09-06 08:03:07,3326,RT @syronh2678: テリー参戦に文句言いまくってる奴はテリーに親でも殺されたのかよって書き込み見たけどテリーに親父を殺された子は多分今頃お祝いのごちそう作ってると思う
5,Στέφανοζ,SXP,,0,1169882883009343490,   Never let your cats watch anime,2019-09-06 07:59:49,57664,RT @TokyoSage: Never let your cats watch anime https://t.co/uMoxoJ8dIw
6,R,SXP,,0,1169882785697288193,テリー参戦！が海外版だと Terry Faces the Fury!なの 妙にかっこいい,2019-09-06 07:59:26,0,"テリー参戦！が海外版だと
Terry Faces the Fury!なの
妙にかっこいい https://t.co/CKRnrVrHeK"
7,Mahamed Omar Hasan,SXP,,1,1169882382918270976,  Masha allaah sxp waa masawir aan la malaysan karin,2019-09-06 07:57:50,0,@OGAA_NSHO Masha allaah sxp waa masawir aan la malaysan karin
8,R,SXP,,0,1169877193029111809,   テリーのスマブラ参戦で カットされたシーンがこちらです。,2019-09-06 07:37:12,396,"RT @gus3_ta28: テリーのスマブラ参戦で
カットされたシーンがこちらです。 https://t.co/K690QBRwLY"
9,♡ な ち 太 郎 ♡,SXP,,0,1169876963428687872,    もちろん！,2019-09-06 07:36:18,0,@SxP_xx_oO @TOS もちろん！
10,YAM,SXP,,0,1169866657629532160,(完全に描く骨の量を減らしたい描き手の都合も多分に含まれます),2019-09-06 06:55:20,0,(完全に描く骨の量を減らしたい描き手の都合も多分に含まれます)
11,YAM,SXP,,4,1169866463382949888,へっへへ…兄、必要なとこだけ脱いでます……ちなみに手はタマシイ触るために左手だけ手袋脱いで右手は付けっ放しで事が進みます……一方パピルスは靴もタイツも全部脱いでいる,2019-09-06 06:54:34,0,へっへへ…兄、必要なとこだけ脱いでます……ちなみに手はタマシイ触るために左手だけ手袋脱いで右手は付けっ放しで事が進みます……一方パピルスは靴もタイツも全部脱いでいる
12,YAM,SXP,,0,1169865809574842369,   この弟くん、お兄さんを抱く時は靴下だけは残しておくのか……意外とマニアックさんだな……とニコニコになりました,2019-09-06 06:51:58,1,RT @maple_sptl: この弟くん、お兄さんを抱く時は靴下だけは残しておくのか……意外とマニアックさんだな……とニコニコになりました
13,YAM,SXP,,1,1169863063673028608,お茶請けで！？！？(笑いました),2019-09-06 06:41:04,0,お茶請けで！？！？(笑いました)
14,R,SXP,,0,1169853083603464194,     内さま真夏の恒例行事、大自然クイズを今年も開催！パラ部全面協力のもと作成された、パラ部の嫁クイズや、「キングダム」の作者、原先生による超貴重なクイズ問題など特別問題が盛りだくさん！オジサン達の希望によって導入された謎の「…,2019-09-06 06:01:24,198,RT @uchisama2010: 【次回予告】#323 内さま真夏の恒例行事、大自然クイズを今年も開催！パラ部全面協力のもと作成された、パラ部の嫁クイズや、「キングダム」の作者、原先生による超貴重なクイズ問題など特別問題が盛りだくさん！オジサン達の希望によって導入された謎の「…
0,HOME,DROP,,0,1169898022177607682,"   TOMORROW will always be a SPRING DAY with BTS and ARMYs as they are our HOME, our MAGIC SHOP, our MIKROSKOSMOS, and our L…",2019-09-06 08:59:58,19,"RT @BTSVotingFam: TOMORROW will always be a SPRING DAY with BTS and ARMYs as they are our HOME, our MAGIC SHOP, our MIKROSKOSMOS, and our L…"
1,𝚝𝚊𝚎𝚖𝚒𝚌𝚑𝚒𝚎,DROP,,0,1169898020923564033,   I WILL NEVER GET OVER THE WAY JUNGKOOK USES HIS HAND TO CONTROL HOBI’S HIPS DURING MIC DROP THIS HOLDS SO MUCH POWER https…,2019-09-06 08:59:58,4060,RT @bffjeongguk: I WILL NEVER GET OVER THE WAY JUNGKOOK USES HIS HAND TO CONTROL HOBI’S HIPS DURING MIC DROP THIS HOLDS SO MUCH POWER https…
2,Ross Newlands,DROP,,0,1169898016393662464,   Nine years ago today Scott Brown angered the whole of Macedonia with one drop ball (and also scored in a 2-0 win for Sco…,2019-09-06 08:59:57,513,RT @Football_SCOT: Nine years ago today Scott Brown angered the whole of Macedonia with one drop ball (and also scored in a 2-0 win for Sco…
5,drop-in,DROP,,0,1169898015584206850,白崎海岸といちご狩りサイクリング下見③P9060021 /   / 白崎海岸といちご狩りサイクリング下見③P9060021  白崎海岸.,2019-09-06 08:59:57,0,"白崎海岸といちご狩りサイクリング下見③P9060021 / https://t.co/rI8XqZfHTB / 白崎海岸といちご狩りサイクリング下見③P9060021

白崎海岸. https://t.co/7E9DRqy2uc"
7,Dani❤️🦇🌍,DROP,,0,1169898013554176002,     Uzi need to quit playing and drop this already 🔥,2019-09-06 08:59:56,230,RT @BasedLuka: @tayk Uzi need to quit playing and drop this already 🔥 https://t.co/jB3GjqMDGo
8,Dee,DROP,,0,1169898012866310144,   Melania Trump's official bio no longer includes any mention of degree   via    Is she the fir…,2019-09-06 08:59:56,53,"RT @TulsaTeresa: Melania Trump's official bio no longer includes any mention of degree https://t.co/Kp9qHmtmRH via @nbcnews

Is she the fir…"
10,scromble,DROP,,0,1169898010827837441,"          Check if it's number 1 on csgofloat,but even then sho…",2019-09-06 08:59:56,0,"@GryphuSxOnE @ohnePixel @Epinephrin_CS @Fatmetalcs @drop_csgo Check if it's number 1 on csgofloat,but even then sho… https://t.co/Hy1nEhIOeX"
12,Cyrus Koria,DROP,,0,1169898006583238656,   New stills from Birds of Prey! The first teaser will drop next week!  ,2019-09-06 08:59:55,313,RT @FilmUpdates: New stills from Birds of Prey! The first teaser will drop next week! #BirdsOfPrey https://t.co/6udV7Bzq4F
13,drop-in,DROP,,0,1169898005211672576,白崎海岸といちご狩りサイクリング下見②P9060018 /   / 白崎海岸といちご狩りサイクリング下見②P9060018  白崎海岸.,2019-09-06 08:59:54,0,"白崎海岸といちご狩りサイクリング下見②P9060018 / https://t.co/fsFHE3P9Tc / 白崎海岸といちご狩りサイクリング下見②P9060018

白崎海岸. https://t.co/wCqYJrT6IK"
14,भारतीय संदीप गुज्जर unofficial,DROP,,0,1169898002548326401,   Pakistan is now singing peans to Indian secularism and telling the world how Indian secularism is in danger. If Pakist…,2019-09-06 08:59:54,1919,RT @majorgauravarya: Pakistan is now singing peans to Indian secularism and telling the world how Indian secularism is in danger. If Pakist…
0,スイスバーグ,CHSB,,0,1169771357841739776,   色んな意味で話題ｗのスイスボーグの社長が日本向けの説明会やっていますねーｗｗ 色々文句を言いたい人が多いと思うので、よかったらどうぞ！！ $CHSB    ,2019-09-06 00:36:39,1,"RT @klortu868o: https://t.co/UVhiLrNgMb
色んな意味で話題ｗのスイスボーグの社長が日本向けの説明会やっていますねーｗｗ
色々文句を言いたい人が多いと思うので、よかったらどうぞ！！
$CHSB #仮想通貨 #ICO"
1,Schrute Buck,CHSB,,0,1169741626136236036,What do you guys think will happen to $CHZ   when it starts trading on Binance?  $INS $BTC $DAG $MATIC $WAN…,2019-09-05 22:38:31,0,What do you guys think will happen to $CHZ @Chiliz when it starts trading on Binance?  $INS $BTC $DAG $MATIC $WAN… https://t.co/2OCWDMo5ve
2,Crypto squawk,CHSB,,1,1169737922603573248,Since 6 pm Chiliz $CHZ has increased by 14.85% (chart L) and SwissBorg $CHSB by 16.49% (chart R). Crypto markets en…,2019-09-05 22:23:48,0,Since 6 pm Chiliz $CHZ has increased by 14.85% (chart L) and SwissBorg $CHSB by 16.49% (chart R). Crypto markets en… https://t.co/4Unu5giEv6
3,Bablu,CHSB,,0,1169723051895771136,"   🔍 New   Swissborg  💲 Total reward: Up to 1750 CHSB[~$15]+ 3k points per referral+$500k worth of BTC (for 20,000 use…",2019-09-05 21:24:42,55,"RT @AirdropDet: 🔍 New #Airdrop: Swissborg

💲 Total reward: Up to 1750 CHSB[~$15]+ 3k points per referral+$500k worth of BTC (for 20,000 use…"
